,Test_Time (s),Cycle_Index,Voltage (V),Current (A),Cell_Temperature (C),Capacity
3617,8495.081000000002,3.0,3.27,-0.55,15.697000000000001,0.8818181818181817
3618,8505.096000000001,3.0,3.2689999999999997,-0.55,15.697000000000001,0.8799999999999999
3619,8515.111,3.0,3.2689999999999997,-0.5489999999999999,15.774000000000001,0.8781818181818181
3620,8525.126,3.0,3.2680000000000002,-0.55,15.85,0.8772727272727271
3621,8535.141,3.0,3.2680000000000002,-0.5489999999999999,15.697000000000001,0.8754545454545453
3622,8545.155999999999,3.0,3.2680000000000002,-0.55,15.774000000000001,0.8745454545454544
3623,8555.170999999998,3.0,3.267,-0.5489999999999999,15.712,0.8727272727272726
3624,8565.185999999998,3.0,3.267,-0.5489999999999999,15.697000000000001,0.8718181818181817
3625,8575.200999999997,3.0,3.267,-0.55,15.697000000000001,0.8699999999999999
3626,8585.216000000004,3.0,3.266,-0.5489999999999999,15.774000000000001,0.869090909090909
3627,8595.231000000003,3.0,3.266,-0.5489999999999999,15.774000000000001,0.8672727272727272
3628,8605.246000000003,3.0,3.266,-0.5489999999999999,15.774000000000001,0.8663636363636362
3629,8615.261000000002,3.0,3.265,-0.5489999999999999,15.712,0.8645454545454544
3630,8625.276000000002,3.0,3.265,-0.5489999999999999,15.789000000000001,0.8636363636363635
3631,8635.291000000001,3.0,3.265,-0.5489999999999999,15.85,0.8618181818181817
3632,8645.306,3.0,3.265,-0.5489999999999999,15.774000000000001,0.8609090909090908
3633,8655.321,3.0,3.265,-0.55,15.927,0.859090909090909
3634,8665.336,3.0,3.264,-0.5489999999999999,15.681,0.858181818181818
3635,8675.350999999999,3.0,3.264,-0.5489999999999999,15.85,0.8563636363636362
3636,8685.365999999998,3.0,3.264,-0.55,15.85,0.8545454545454544
3637,8695.380999999998,3.0,3.264,-0.5489999999999999,15.774000000000001,0.8536363636363635
3638,8705.396000000004,3.0,3.263,-0.55,15.774000000000001,0.8518181818181817
3639,8715.411000000004,3.0,3.263,-0.55,15.759,0.8509090909090908
3640,8725.426000000003,3.0,3.263,-0.5489999999999999,15.85,0.849090909090909
3641,8735.441000000003,3.0,3.263,-0.5489999999999999,15.62,0.848181818181818
3642,8745.456000000002,3.0,3.263,-0.5489999999999999,15.558,0.8463636363636362
3643,8755.471000000001,3.0,3.262,-0.5489999999999999,15.697000000000001,0.8454545454545453
3644,8765.486,3.0,3.262,-0.5489999999999999,15.759,0.8436363636363635
3645,8775.501,3.0,3.262,-0.5489999999999999,15.697000000000001,0.8427272727272725
3646,8785.516,3.0,3.262,-0.55,15.682,0.8409090909090908
3647,8795.530999999999,3.0,3.262,-0.5489999999999999,15.682,0.8399999999999999
3648,8805.545999999998,3.0,3.262,-0.55,15.835,0.838181818181818
3649,8815.560999999998,3.0,3.261,-0.5489999999999999,15.835,0.8372727272727272
3650,8825.575999999997,3.0,3.261,-0.55,15.835,0.8354545454545453
3651,8835.591000000004,3.0,3.261,-0.55,15.835,0.8345454545454544
3652,8845.606000000003,3.0,3.26,-0.55,15.835,0.8327272727272725
3653,8855.621000000003,3.0,3.26,-0.55,15.912,0.8309090909090908
3654,8865.636000000002,3.0,3.26,-0.5489999999999999,15.774000000000001,0.8299999999999998
3655,8875.651000000002,3.0,3.26,-0.5489999999999999,15.774000000000001,0.828181818181818
3656,8885.666000000001,3.0,3.26,-0.5489999999999999,15.804,0.8272727272727272
3657,8895.681,3.0,3.26,-0.55,15.912,0.8254545454545453
3658,8905.697000000004,3.0,3.26,-0.55,15.835,0.8245454545454544
3659,8915.711,3.0,3.259,-0.5489999999999999,15.989,0.8227272727272725
3660,8925.727000000003,3.0,3.259,-0.55,15.927,0.8218181818181817
3661,8935.742000000002,3.0,3.259,-0.5489999999999999,15.85,0.8199999999999998
3662,8945.757000000001,3.0,3.259,-0.5489999999999999,15.865,0.819090909090909
3663,8955.772,3.0,3.259,-0.5489999999999999,15.927,0.8172727272727272
3664,8965.787,3.0,3.259,-0.55,15.85,0.8163636363636362
3665,8975.802,3.0,3.258,-0.55,15.789000000000001,0.8145454545454544
3666,8985.817,3.0,3.259,-0.5489999999999999,15.85,0.8136363636363635
3667,8995.831999999999,3.0,3.258,-0.55,15.912,0.8118181818181817
3668,9005.847000000005,3.0,3.258,-0.5489999999999999,15.989,0.8109090909090908
3669,9015.861,3.0,3.2569999999999997,-0.55,15.912,0.809090909090909
3670,9025.877000000004,3.0,3.2569999999999997,-0.55,15.912,0.8072727272727271
3671,9035.892000000003,3.0,3.2569999999999997,-0.55,15.912,0.8063636363636362
3672,9045.907000000003,3.0,3.2569999999999997,-0.5489999999999999,15.927,0.8045454545454543
3673,9055.922000000002,3.0,3.2569999999999997,-0.55,15.865,0.8036363636363635
3674,9065.937000000002,3.0,3.2569999999999997,-0.55,15.865,0.8018181818181817
